message,epi
Ja stimme ich dir vollkommen zu.,0
"Ich denke, es sind einfach mehrere Attributionen die vorliegen, also die Fremdattribution der Eltern auf Begabung (internal, stabil), die Selbstattribution der Hauptperson auf Begabung (internal, stabil) sowie die Fremdattribution von Frau Weber auf Faulheit/Anstrengung (internal, variabel)",1
1. internal-,1
"Die Eltern dagegen sind so überzeugt an der (vererbten) mangelnden Begabung ihres Sohnes, dass sie nicht daran glauben,mit mehr Antrengung einen Erfolg zu erreichen.",0
Belege und Begründungen:,0
seine selbstattribution ist negativ . ,1
Ein Reattributionstraining durch die Eltern und der Schüler wird ihm helfen.,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass vor allem das Wissen des Kindes, ein internal variabler Fakor, verändert bzw. bereichert werden lkann. Dabei muss dem Kind klar gemacht werden, dass Erfolge nicht allein auf Begabung, sondern auch auf erlernbares Wissen zurückgeführt werden können",1
"Ja, genauso sehe ich das auch, obwohl die Frage ist, ob es nicht in erster Linie von den Eltern kommt, es könnte somit eine Fremdbestimmung sein",0
Belege und Begründungen:,0
Relativierungen des Arguments:,0
"Die Hauptperson sieht ihre Fähigkeiten und Begabungen im Fach Mathe als unzureichend und bringt diese Erklärung mit dem seiner Eltern in Verbindung, welche ebenfalls das Fach Mathe wenig erfolgreich bestritten.",1
"abe das jetzt erst gerade gesehen, ",0
Michaels Attribution ist external und stabil würde ich sagen.,1
und auch selbstattr. durch seine eigene meinung,1
(Vererbung ist Internal),0
ja,0
Dadurch haben sie negativ seine interne Attribution gefördert.,1
"Da gebe ich dir Recht, dass die Vorgehensweise der Lehrkraft nicht unbedingt feinfühlig ist. Zwar ist vermutlich die Intension dahinter die Richtige, indem sie ihm vermitteln möchte, dass die Ursache zwar internal ist diese jedoch durchaus veränderbar ist und somit im Gegensatz zu der elterlichen Annahme eher variabel statt stabil ist.",1
wer att. wie?SELBSTATTRIBUTION 1.)michael selbst:zu geringe begabung,1
 seine Selbstattribution zu ändern.,1
"Frau Weber sagt damit er wäre nur zu faul, aber auf jeden Fall nicht unbegabt. ",0
Relativierungen des Arguments:,0
FOLGENDE PUNKTE SIND UNGENAU DARGESTELLT:,0
"Da gebe ich dir Recht, dass die Vorgehensweise der Lehrkraft nicht unbedingt feinfühlig ist. Zwar ist vermutlich die Intension dahinter die Richtige, indem sie ihm vermitteln möchte, dass die Ursache zwar internal ist diese jedoch durchaus veränderbar ist und somit im Gegensatz zu der elterlichen Annahme eher variabel statt stabil ist.",1
Belege und Begründungen:,0
"Du hast gerade geschrieben, dass Frau Weber es internal variabel sieht und dem stimme ich auch ein wenig zu, da er sich auch ein bisschen mehrt anstrengen kann bzw sich Hilfe in Form von Nachhilfe suchen kann. Wie siehst du das?",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist, dass andere Bezugspersonen seine schlechten Leistungen nicht auf Anstrengung beziehen, wie die Lehrerin es tut, sondern auf fehlende Begabung. Somit könnte seine Selbstattribuierung zum Teil aus der Fremdattribuierung seiner Eltern zu resultieren.",1
"Wenn alles klar ist, dann könnt ihr jetzt mit eurer Diskussion beginnen.",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass der Schüler seine Fähigkeiten internal/stabail attribuiert. Dazu kommt die Attribuierung durch die Eltern. Diese hilft dem Kind auch nicht, seine Selbstattribuierung zu verändern, da es in seinem Glauben bestärkt wird",1
"Eine neue Idee zu diesem Fall ist, dass seine intrinsische Motivation fehlt, weil er sein Versagen auf seine mangelnde Fähigkeit zurückführt, wodurch er sich auf einen internalen und stabilen Faktor beruft.",1
Bitte kommt nun zusammen zu einer Erklärung und schreibt die gemeinsame Analyse am Ende in den Chat.,0
"Hallo, willkommen in der Chatumgebung.",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass vor allem das Wissen des Kindes, ein internal variabler Fakor, verändert bzw. bereichert werden lkann. Dabei muss dem Kind klar gemacht werden, dass Erfolge nicht allein auf Begabung, sondern auch auf erlernbares Wissen zurückgeführt werden können",1
das sich ihre haltung negativ auf die lernbereitschaft ihres sohnes auswirkt und sie das ändern müssen,0
"Darüber hinaus sollte die Lehrerin ihm auch zwischendurchChancen geben, dass er seine Leistung einbringen kann,",0
 Diese MathematikÄngstlichkeit wird oft auch von Generation zu Generation weitergegeben.,0
äh...was? was sollenw ro weglassen? ich and das mit der motiavtion einen ewichtigen apslet,0
"Eine neue Idee zu diesem Fall ist das man schonmal festhalten kann, dass sowohl der Vater als auch Michael den Misserfolg in Mathe internal, stabil (Begabung) begründen",1
" eigene mangelnde Begabung zurückgeführt,",1
Bei Michael kann man sowohl die internal,1
"Ja, das finde ich auch. Meiner Meinung nach gehört der erste Punkt, also dass Michael Peters seine schlechten Leistungen seiner mangelnden Begabung in die Schuhe schiebt, in die Kategorie ""internal stabile Attribution"". Den zweiten Punkt, also dass seine Eltern seine Auffassung teilen, würde ich als eine ""Fremdattribution"" bezeichnen, da  er von außen beeinflusst wird. Was meinst du, Islamabad?",1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
 stabil ,1
Hallo und herzlich Willkommen,0
"Michael nimmt seine Unbegabheit, die in der Familie liegt, als ""Argument"" bei seiner Lehrerin für seine schlechten Leistungen.",1
da kann ich mich nur anschließen!,0
Passt das so ?,0
"ungünstig, da er nicht an Änderung glaubt. ",1
"Obwohl Michael schlechte Muster in der Familie findet und er mehr Wert auf diese Argumentation von seinen Vater legt,",0
2.Hypothese zum Fall:,0
1.Hypothese zum Fall:,0
"Es macht keinen Sinn sich anzusterngen, würde sowieso nichts bringen.",0
Sind wir nicht irgendwie schon mit allen Fällen fertig?!,0
"stabil,",1
 Dann kann es aber auch internal,1
"Lernschwächen sind zwar teils auf Faulheit zurückzuführen, doch spielt die genetische Veranlagung keine mindere Rolle - auch wenn dies keine Entschuldigung sein darf",0
"Dementsprechend fehlt die nötige Motivation, die für eine Verbesserung wichtig wäre.",0
auf mangelnde begabung zurück. ,1
 dies ist bezogen auf fremdattribution.fremdattribution durch die eltern:,0
"Der Zustand indem er ist, ist also zeitlich variabel. ",0
man kann michaels verhalten verstehen.er möchte seine matheschwäche irgendwie entschuldigen.,0
" selbst machen familiäre, interne",1
alles klar witer mit dem Klassentreffen,0
eigenattribution. ,1
internal,1
sind wohl nicht auf auf eine internal ,1
würde ich auch so sehen!,0
Der Schüler macht seine mangelnde Begabung für seinen Misserfolg verantwortlich,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Eigenattribution und die Fremdattribution der Eltern somit eher hinderlich für eine weitere Befassung mit Mathematik ist",1
Selbstattribution von Michael ,1
Michaels Selbstattribution ist ,1
Relativierungen des Arguments:,0
"Begabung ist Internal, also folglich stabil. ",0
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
Genau so schafft er auch mehr Unsicherheit bei seinem Sohn.,0
"internal, die ganze familie ist in mathe nie gut gewesen",1
wird es kaum zu einer Leistungssteigerung kommen.,1
"Folgender Lösungsansatz, Lösungsvorschlag durchdie Gruppe erarbeitet:",0
"internale Lokalität: keine Mathematikbegabung, zuwenig angestrengt",1
Sonst kannst du das auch gerne schreiben.,0
(-->Selbstattributin),1
2.)selbstatribution von peter,1
ja,0
"also, er hat schwierigkeiten mit mathe. er ist sich nicht sicher woran es liegt, aber er begründet es gerne mit fehlender begabung",1
 (stimmt das so?),0
"aber ist der Misserfolg in mathe dann internal stabil, wenn er es auf seine Begabung zurückführt, oder external stabil, wenn man es auf die Aussagen der Eltern zurückführt? oder geht beides?",1
"Also im Bezug zur ""Schwierigkeit"" von Michael würde ich mal Punkt 5 heranziehen: seine msnchl. Grundmotivation ist - würde ich sagen - aufgrund der Eltern (auch) geschwächt",0
man kann auch ohne mathebegabung das schuljahr in mathe abschliessen,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass der Schüler Michael die Ursache für den mangelnden Erfolg in Mathematik internal stabil attribuiert",1
" mangelnden Begabung. Hierbei ist jedoch zu berücksichtigen, dass die Eltern des Jungen diese Haltung massiv",1
Belege und Begründungen:,0
da passt das beispiel oberer abschnitt seite 3,0
 Dieses Denken wird wohl in erster Linie verursacht/ verstärkt durch die sich gegenseitig widersprechenden und beide nicht sonderlich motivierenden Fremdattributionen der Eltern bzw.,0
Michael sieht seinen Misserfolg im Fach Mathematik in seiner fehlenden Begabung in diesem Fach (Es ist einfach nicht sein Fach -> Anforderung und Fähigkeiten passen nicht zusammen),1
"ungünstig, da er nicht an Änderung glaubt. ",1
die lässt spielraum für motivation. er kann zu eigenen erfolg beitragen.,0
stabile ,0
Ich würde die Aussage als internal stabile Attribution sehen. Die ganze Familie habe keine Begabung und das sei eben nicht veränderbar.,0
Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass er ""kurz davor ist"". Meinst du damit, dass er sich die ""Ausrede"" der Eltern so selbst aneignet?",0
"Es ist kaum anzunehmen das die Person sich in der Lage sieht das Problem selbst (internal) zu lösen, da sie ihre eigene Begabung als unzureichend sieht. Dieses Grundproblem welches sich der Stabilität zuordnet, beeinflusst die Person am stärksten.",1
"Vielleicht ist Michael einfach nicht sehr begabt in Mathe, sitzt aber trotzdem täglich hinter seinen Mathebüchern und pakt. ",0
Seid ihr beide da?,0
ist negativ beeinflussend.,1
"Hallo, willkommen in der Chatumgebung.",0
 und das kind selbst sollten den mißerfolg auf external stabile  und internal variable ursachen zurückführen,0
"Wir sind zu der Erkenntnis gekommen, dass der Schüler seine Probleme sowohl internal stabil (mangelnde Begabung) als auch external stabil (schlechte Lehrerin) attribuiert. Leider unterstützen seine Eltern ihn in dieser Denkensweise.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass es so klingt als sei es ein fester Teil seines Charakters.",0
"c)Michael muss wissen,dass seine negative Einstellung",1
internal ,1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Ich hatte aus versehen auf ""Chat beenden"" gedrückt. Gibt es noch eine wichtige bzw. inhaltliche Nachricht vor ""Genau, es gibt keine Zeileangaben bei dem Fall""?",0
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Im Chat scrollen könnt ihr, indem ihr die linke Maustaste gedrückt haltet und die Maus dann in dem Chatfenster nach oben oder unten bewegt. Eine weitere Möglichkeit zum Scrollen ist, das Touchpad am Laptop mit zwei Fingern zu bedienen, wenn diese Funktion aktiviert ist. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
"stabil,",1
 selbstattr.,1
"Er glaubt so nämlich nicht daran, dass sich nochmal etwas an seinen Noten ändern wird. ",0
"Und es wird nur internal stabil begründet, was es so aussehen lässt als sein an der Situation nichts zu ändern",1
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
stabile Attribution).,1
stabile Attr. handelt.,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar was Michaels Selbstattribution angeht. Stabil, weil Fähigkeit",1
" hat -du siehst nur, dass sie stattfindet",0
" und die gelassenheit der eltern führt wenigstens dazu, dass er keine angst hat zu versagen",0
"Alle Einflüsse wirken sich auf den Schüler aus, internale, sowie externale",0
aber dafür ist es fast schon zu spät.,0
"Der Schüler attribuiert seinen Misserfolg in Mathe aufgrund fehlender Begabung, internaler stabiler Ursachen. Dadurch hat er keine Motivation sich mit diesem Bereich auseinander zu setzten",1
"Es gibt auch noch andere Forschungsberichte die belegen, daß Menschen trotz negativer Fremdattribution motivierter sind",0
und er mitdieser sichtweise motivierter an das lernen herangehen kann.,0
ja,0
"Fremdattributation der Lehrerin ist, ",0
"stimmt, und er ist ""gespannt"" auf das nächste, was man so oder so interpretieren kann",0
"Also, was meint Ihr zu internal ",1
"so wie ihr Sohn, erher ungünstig.",0
"wie kann man gegenargumente finden,wenn wir alle nur das wiedergeben, was da steht?",0
mutter: stabil,0
magst du noch einmal alles fetshalten?,0
(internal ,1
Eine gewisse Faulheit liegt den schlechten Noten zugrunde,0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit für die Diskussion.",0
"Beide Arten von Attributionen,nämlich Selbst- und ",0
 1.Hypothese zum Fall:,0
Ja es ist internal,1
 Selbstattributation.,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass durch die von dir zitierten Worte der Lehrerin die internale variable Attribute, sprich die eigene Anstrengung, angesprochen wird, was für einen Lernerfolg spricht, jedoch durch diese negativ konnotierte Wortwahl auch die Ansicht der Sinnlosigkeit bestärken könnte, womit ich dir diesbezüglich Recht gebe.",0
"Ja, gerne",0
"-Ich bin mit nicht so sicher,ob das richtig so ist.",0
"sind wir uns einig , daß es sich um internal",1
Relativierungen des Arguments:,0
"E macht seine mangelnde Begabung, die offensichtlich in der Familie liegt, dafür verantwortlich.""Irgendwie wird mir immer klarer, daß Mathe nicht mein Fach ist.""",1
Da er seinen Misserfolg auf mangelnde eigene Begabung zurückführt.,1
die eltern beeinflussen seine stabile,1
okay ich schreibe..,0
MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
sie bestärkt ihn somit einfach mehr zu lernen und dass es in seiner hand liegt,0
stabile Attribution,1
stabile Ursache: mangelnde Begabung ist immer vorhanden,1
"c)Michael muss wissen,dass seine negative Einstellung",1
1.Hypothese zum Fall:,0
1.)die fremdatributonen:a)die der lehrerin:,0
1.Hypothese zum Fall:,0
"also external weil sein Abschreiben nur funktioniert, wenn er Sitznachbarn während der Arbeit hat, die gut gelernt haben (worauf er keinen Einfluss nehmen kann) und...",0
